"vehicleType","vehicleCarFrame","vehicleCarBrand","vehicleModel","vehicleDischarge","vehicleImported","vehicleRegistration","vehicleCarPlate","companyId","companyName","status","order"
"C","ZCFC3594005858909","IVECO","DAILY","0%","","","ED835ZL",1,"Cristallo srls","published",""
"V","VF6MFFEDC43620094","RENAULT","MASTER","0%","","03/09/2010","ED838CZ",1,"Cristallo srls","published",""
"V","ZAR95500001121110","ALFA ROMEO","MITO","0%","","","ED841AP",1,"Cristallo srls","published",""
"V","ZFA16900001751675","FIAT","PANDA","0%","","","ED843CM",1,"Cristallo srls","published",""
"V","","FIAT","SCUDO","0%","","","ED843PE",1,"Cristallo srls","published",""
"V","ZFA27000064273374","FIAT","SCUDO","0%","","","ED844AP",1,"Cristallo srls","published",""
"V","ZFA19900000714144","FIAT","PUNTO","0%","","24/09/2010","ED844ZC",1,"Cristallo srls","published",""
"V","","AUDI","Q2","0%","","","ED856DR",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","ED857EY",1,"Cristallo srls","published",""
"V","ZFA22500000194755","FIAT","FIORINO","0%","","","ED857PM",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","ED858TR",1,"Cristallo srls","published",""
"V","","FIAT","500","0%","","","ED866SA",1,"Cristallo srls","published",""
"C","WV1ZZZ2FZC7001427","VOLKSWAGEN","CRAFTER","100%","","10/01/2012","ED867ZL",1,"Cristallo srls","published",""
"V","WAUZZZ8X7BB006370","AUDI","A1","0%","","","ED870YY",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","ED874KC",1,"Cristallo srls","published",""
"V","WVWZZZ1KZAW593431","VOLKSWAGEN","GOLF","0%","","","ED876WL",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","ED879FT",1,"Cristallo srls","published",""
"V","ZFA22500000167700","FIAT","QUBO","0%","","","ED885AH",1,"Cristallo srls","published",""
"C","VF3YABMFA11782426","PEUGEOT","BOXER","0%","","","ED889BJ",1,"Cristallo srls","published",""
"V","VF1BR1F0H43669390","RENAULT","CLIO","0%","","","ED896CL",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","ED897CL",1,"Cristallo srls","published",""
"V","VF7RWRHF8AL549056","CITROEN","C5","40%","","","ED897FK",1,"Cristallo srls","published",""
"V","VSSZZZ6JZAR047662","SEAT","IBIZA","0%","","","ED898AY",1,"Cristallo srls","published",""
"V","VF77J9HZCAJ717351","CITROEN","BERLINGO'","0%","","21/07/2010","ED898CL",1,"Cristallo srls","published",""
"V","ZAR95500001121379","ALFA ROMEO","MITO","0%","","","ED902CM",1,"Cristallo srls","published",""
"V","VF3PMCFAC88475932","PEUGEOT","107","0%","","","ED902XS",1,"Cristallo srls","published",""
"V","VF1BZ1G0643872516","RENAULT","MEGANE","0%","","","ED908FF",1,"Cristallo srls","published",""
"V","WF0SXXGCDSAG09388","FORD","FOCUS","0%","","31/01/2011","ED909SZ",1,"Cristallo srls","published",""
"V","ZFA31200000567043","FIAT","500","0%","","","ED912HF",1,"Cristallo srls","published",""
"V","ZLA84400001066883","LANCIA","DELTA","0%","","","ED914XV",1,"Cristallo srls","published",""
"C","WV1ZZZ7HZBH034457","VOLKSWAGEN","TRANSPORTER","0%","","19/10/2010","ED916XT",1,"Cristallo srls","published",""
"V","ZLA84300003321789","LANCIA","YPSILON","0%","","","ED919YZ",1,"Cristallo srls","published",""
"V","ZFA31200000525860","FIAT","500C","0%","","28/06/2010","ED920AH",1,"Cristallo srls","published",""
"V","","FIAT","PUNTO","0%","","","ED921AP",1,"Cristallo srls","published",""
"V","VF3PMCFAC88495636","PEUGEOT","107","0%","","","ED923CV",1,"Cristallo srls","published",""
"V","VF30ERHE8AS253440","PEUGEOT","5008","0%","","29/10/2010","ED925ZF",1,"Cristallo srls","published",""
"V","MR0FZ29G001589509","TOYOTA","HILUX","0%","","","ED926HG",1,"Cristallo srls","published",""
"V","WVWZZZ1KZBP001876","VOLKSWAGEN","GOLF","0%","","","ED927YC",1,"Cristallo srls","published",""
"V","ZFA31200000589218","FIAT","500","0%","","24/11/2010","ED931LL",1,"Cristallo srls","published",""
"C","ZCFC35A7405900828","IVECO","DAILY","0%","","","ED936ZL",1,"Cristallo srls","published",""
"V","VF30U9HZHAS191059","PEUGEOT","3008","0%","","","ED944XS",1,"Cristallo srls","published",""
"V","ZFA19400002133191","FIAT","CROMA","0%","","","ED946ZG",1,"Cristallo srls","published",""
"V","UU1BSDBLK45049929","DACIA","SANDERO","0%","","","ED947TB",1,"Cristallo srls","published",""
"V","JMBXJGA6WBZ405447","MITSUBISHI","ASX","0%","","","ED950ZE",1,"Cristallo srls","published",""
"C","ZCFC65D1005825451","IVECO","ECODAILY","100%","","","ED955AL",1,"Cristallo srls","published",""
"V","WF0JXXGAJJAU70037","FORD","FIESTA","0%","","","ED957AT",1,"Cristallo srls","published",""
"V","ZLA35000001203348","LANCIA","MUSA","0%","","","ED960RZ",1,"Cristallo srls","published",""
"V","WDC2049841F499823","MERCEDES","GLK","0%","","","ED961ZH",1,"Cristallo srls","published",""
"V","","FIAT","PUNTO","0%","","","ED964CV",1,"Cristallo srls","published",""
"V","VF3XDRHRHAZ046761","PEUGEOT","EXPERT","0%","","","ED965BJ",1,"Cristallo srls","published",""
"C","VF3YABMFA11859570","PEUGEOT","BOXER","100%","","","ED970ZF",1,"Cristallo srls","published",""
"V","SALFA2DC3AH199919","LAND ROVER","FREE LANDER","0%","","","ED973EY",1,"Cristallo srls","published",""
"V","VF37S5FS0AJ663751","PEUGEOT","PARTNER","0%","","10/06/2010","ED976AH",1,"Cristallo srls","published",""
"V","VF7SC8HR0BA531145","CITROEN","C3","0%","","11/04/2011","ED976TE",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","ED980CR",1,"Cristallo srls","published",""
"V","ZFA18800001181738","FIAT","PUNTO","0%","","","ED980XV",1,"Cristallo srls","published",""
"V","ZCFC359300D467180","IVECO","DAILY","0%","","","ED981ZL",1,"Cristallo srls","published",""
"V","XLRAE55GF0L359340","DAF ","LF230","0%","","","ED983HP",1,"Cristallo srls","published",""
"V","VNKKH96310A134475","TOYOTA","YARIS","0%","","","ED986AK",1,"Cristallo srls","published",""
"V","ZFA26300009034600","FIAT","DOBLO'","0%","","","ED994CM",1,"Cristallo srls","published",""
"V","WBAUD710X0P427039","BMW","SERIE 1","0%","","","ED996JP",1,"Cristallo srls","published",""
"V","","KUBOTA","M6070","0%","","","EE444EE",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","TIGUAN","0%","","","EEEEEE",1,"Cristallo srls","published",""
"V","WMWZD51020WK96379","MINI","COUNTRYMAN","0%","","","EF004YV",1,"Cristallo srls","published",""
"V","WDD1690311J785073","MERCEDES","CLASSE A","0%","","","EF006DF",1,"Cristallo srls","published",""
"V","","MERCEDES","GLK","0%","","","EF015DR",1,"Cristallo srls","published",""
"V","VF30URHE8AS271391","PEUGEOT","3008","0%","","","EF021RV",1,"Cristallo srls","published",""
"V","ZAR94000007031426","ALFA ROMEO","GIULIETTA","0%","","","EF029MM",1,"Cristallo srls","published",""
"C","ZCFC65C000D428218","IVECO","DAILY","0%","","","EF029SW",1,"Cristallo srls","published",""
"V","W0L0SDL68B4101790","OPEL","CORSA","0%","","","EF037SP",1,"Cristallo srls","published",""
"V","VF30A9HZHAS237354","PEUGEOT","5008","0%","","","EF041HM",1,"Cristallo srls","published",""
"V","ZAR94000007054147","ALFA ROMEO","GIULIETTA","0%","","","EF044MY",1,"Cristallo srls","published",""
"V","VF6VGU6F443734060","RENAULT","MASTER","0%","","","EF051DL",1,"Cristallo srls","published",""
"V","","MINI","COOPER","0%","","","EF061RW",1,"Cristallo srls","published",""
"V","WBAMX51070C761905","BMW","SERIE 5 ","0%","","","EF064PS",1,"Cristallo srls","published",""
"V","","LANCIA","YPSILON","0%","","","EF080MM",1,"Cristallo srls","published",""
"V","ZFA25000001812375","FIAT","DUCATO","0%","","","EF088GW",1,"Cristallo srls","published",""
"V","","LANCIA","YPSILON","0%","","","EF097MM",1,"Cristallo srls","published",""
"V","VF37BNFRCAJ708967","PEUGEOT","PARTNER","0%","","","EF097WC",1,"Cristallo srls","published",""
"V","VF6SHTF24B2120276","RENAULT","MAXITY","0%","","","EF100RD",1,"Cristallo srls","published",""
"V","WF0JXXGAJJAL61669","FORD","FIESTA","0%","","","EF110FM",1,"Cristallo srls","published",""
"V","WVWZZZ3CZBE316569","VOLKSWAGEN","PASSAT","0%","","","EF114VR",1,"Cristallo srls","published",""
"V","ZFA35000000206889","FIAT","IDEA","0%","","31/12/2010","EF116RT",1,"Cristallo srls","published",""
"V","ZFA31200000614517","FIAT","500","0%","","","EF116XZ",1,"Cristallo srls","published",""
"V","ZFA19400002131701","FIAT","CROMA","0%","","","EF126HZ",1,"Cristallo srls","published",""
"V","","BMW","SERIE 3","0%","","","EF131NW",1,"Cristallo srls","published",""
"C","ZFA25000001893622","FIAT","DUCATO","100%","","","EF135CW",1,"Cristallo srls","published",""
"V","ZFA25000001862468","FIAT","DUCATO","0%","","","EF137MK",1,"Cristallo srls","published",""
"V","WF0JXXGAJJAR08331","FORD","FIESTA","0%","","","EF138DP",1,"Cristallo srls","published",""
"V","TMBLC75LXB6032650","SKODA","YETI","0%","","","EF141BL",1,"Cristallo srls","published",""
"V","","FIAT","DUCATO","0%","","","EF145MM",1,"Cristallo srls","published",""
"V","ZLA84300003327927","LANCIA","YPSILON","0%","","11/11/2010","EF146ML",1,"Cristallo srls","published",""
"V","ZLA84400001072692","LANCIA","DELTA","0%","","","EF150WW",1,"Cristallo srls","published",""
"V","SJNFDNJ10U2070772","NISSAN","QASHQAI","0%","","30/11/2010","EF161MP",1,"Cristallo srls","published",""
"V","WAUZZZ8KXBA054231","AUDI","A4","0%","","","EF165PT",1,"Cristallo srls","published",""
"C","VF1FW15B544446255","RENAULT","KANGOO","100%","","28/12/2010","EF165RX",1,"Cristallo srls","published",""
"V","WBAUG31070P060228","BMW","SERIE 1","0%","","","EF165RY",1,"Cristallo srls","published",""
"V","WVGZZZ5NZBW057309","VOLKSWAGEN","TIGUAN","0%","","","EF178LV",1,"Cristallo srls","published",""
"V","JTMZC31V00D008733","TOYOTA","RAV4","0%","","","EF180ZA",1,"Cristallo srls","published",""
"V","WF0RXXGCDRAR47984","FORD","KUGA","0%","","","EF183KS",1,"Cristallo srls","published",""
"V","ZAR93900007272014","ALFA ROMEO","159","0%","","","EF202DR",1,"Cristallo srls","published",""
"V","KL1MF4819AC197903","CHEVROLET","SPARK","0%","","","EF209AC",1,"Cristallo srls","published",""
"V","WBAMX71080C890666","BMW","SERIE 5 ","0%","","","EF212HB",1,"Cristallo srls","published",""
"V","WF0JXXGAJJAU63828","FORD","FIESTA","0%","","","EF213LT",1,"Cristallo srls","published",""
"V","WF0UXXTTPUBC26721","FORD","TRANSIT","0%","","","EF218YY",1,"Cristallo srls","published",""
"V","WDD2040891F419569","MERCEDES","CLASSE C","0%","","27/01/2011","EF223FV",1,"Cristallo srls","published",""
"V","ZLA84400001074132N","LANCIA","DELTA","0%","","","EF230WL",1,"Cristallo srls","published",""
"V","VF1KRCS0H44477312","RENAULT","CLIO","0%","","14/12/2010","EF242MP",1,"Cristallo srls","published",""
"V","VF7SCKFT0BA514987","CITROEN","C3","0%","","","EF242SS",1,"Cristallo srls","published",""
"V","ZLA84400001013418","LANCIA","DELTA","0%","","21/12/2010","EF242XN",1,"Cristallo srls","published",""
"V","YV1MW84E1B2611198","VOLVO","V50","0%","","","EF248LV",1,"Cristallo srls","published",""
"V","ZFA16900001816260","FIAT","PANDA","0%","","","EF252WL",1,"Cristallo srls","published",""
"V","ZFA26300009057059","FIAT","DOBLO'","0%","","30/12/2010","EF259WX",1,"Cristallo srls","published",""
"V","ZAR94000007037552","ALFA ROMEO","GIULIETTA","0%","","","EF277FS",1,"Cristallo srls","published",""
"V","MALAM51BAAM635830","HYUNDAI","I10","0%","","22/12/2010","EF279PX",1,"Cristallo srls","published",""
"V","ZFA19900000755813","FIAT","PUNTO EVO","0%","","","EF280NJ",1,"Cristallo srls","published",""
"V","ZLA84300003322253","LANCIA","YPSILON","0%","","","EF282MK",1,"Cristallo srls","published",""
"V","ZFA19400002131499","FIAT","CROMA","0%","","","EF283WJ",1,"Cristallo srls","published",""
"C","VF3XCRHGHAZ064117","PEUGEOT","EXPERT","100%","","","EF291SE",1,"Cristallo srls","published",""
"V","VSKYBAM20U0011597 ","NISSAN","NV200","0%","","","EF293LT",1,"Cristallo srls","published",""
"V","VF37B9HXCAJ780260","PEUGEOT","PARTNER","0%","","","EF294DR",1,"Cristallo srls","published",""
"V","ZFA16900001835811","FIAT","PANDA","0%","","","EF297ML",1,"Cristallo srls","published",""
"V","JF1GH7LW49G056198","SUBARU","IMPREZA","0%","","","EF297SA",1,"Cristallo srls","published",""
"V","ZFA19900000732625","FIAT","PUNTO EVO","0%","","07/12/2010","EF298RT",1,"Cristallo srls","published",""
"V","SJNFAAJ10U2243655 ","NISSAN","QASHQAI","0%","","","EF300YD",1,"Cristallo srls","published",""
"V","ZLA84300003328003","LANCIA","YPSILON","0%","","","EF301MN",1,"Cristallo srls","published",""
"V","VF7YCBMFC11900457","CITROEN","JUMPER","0%","","","EF302XY",1,"Cristallo srls","published",""
"V","","FIAT","PUNTO","0%","","","EF314RS",1,"Cristallo srls","published",""
"V","WAUZZZ8K2BA030750","AUDI","A4","0%","","31/08/2010","EF323LG",1,"Cristallo srls","published",""
"V","JMBXJGA6WBZ427885 ","MITSUBISHI","ASX","0%","","","EF326RF",1,"Cristallo srls","published",""
"V","W0LPE6EF2BG040606","OPEL","ASTRA","0%","","","EF326RT",1,"Cristallo srls","published",""
"V","WF0SXXGCDS9D46286","FORD","FOCUS","0%","","","EF329DM",1,"Cristallo srls","published",""
"V","WVWZZZ6RZBY095573","VOLKSWAGEN","POLO","0%","","","EF330DN",1,"Cristallo srls","published",""
"V","WF0JXXWPBJAA25531","FORD","C-MAX","0%","","","EF330RX",1,"Cristallo srls","published",""
"V","W0LLA63F4AB075821","OPEL","ANTARA","0%","","","EF338DN",1,"Cristallo srls","published",""
"V","ZFA16900001853063","FIAT","PANDA","0%","","","EF341RE",1,"Cristallo srls","published",""
"V","LGWEF3A5XAB641265","GREAT WALL MOTORS","HAVAL","0%","","","EF341SA",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF344RT",1,"Cristallo srls","published",""
"V","ZFA35000000206510","FIAT","IDEA","0%","","","EF355RS",1,"Cristallo srls","published",""
"V","WF0MXXGBWMAB77159","FORD","GALAXY","0%","","07/12/2010","EF361RX",1,"Cristallo srls","published",""
"V","KL1KF484JAC505313","CHEVROLET","MATIZ","0%","","","EF362LS",1,"Cristallo srls","published",""
"V","WF0SXXGCDSAB20913","FORD","FOCUS","0%","","","EF388RX",1,"Cristallo srls","published",""
"V","KNAJT811AA7130138","KIA","SOUL","0%","","","EF391XP",1,"Cristallo srls","published",""
"V","VF3YCBMFC11865485","PEUGEOT","BOXER","0%","","","EF392DR",1,"Cristallo srls","published",""
"V","","FORD","KA","0%","","","EF410LS",1,"Cristallo srls","published",""
"V","WVWZZZ1KZBP074190","VOLKSWAGEN","GOLF","0%","","","EF411LT",1,"Cristallo srls","published",""
"V","WF0RXXGCDRAR54202","FORD","KUGA","0%","","","EF411MN",1,"Cristallo srls","published",""
"C","","MERCEDES","VITO","100%","","","EF416DM",1,"Cristallo srls","published",""
"V","JTMBC31V30D067387","TOYOTA","RAV4","0%","","11/02/2011","EF418TA",1,"Cristallo srls","published",""
"V","ZFA31200000663123","FIAT","500C","0%","","","EF433RF",1,"Cristallo srls","published",""
"V","ZFA16900001830162","FIAT","PANDA","0%","","","EF435MK",1,"Cristallo srls","published",""
"V","WMWZC51020WK63949","MINI","COUNTRYMAN","0%","","","EF451YX",1,"Cristallo srls","published",""
"V","ZFA22500000203736","FIAT","FIORINO","0%","","14/01/2011","EF458FS",1,"Cristallo srls","published",""
"V","VF7SC8FP0AA625919","CITROEN","C3","0%","","","EF459XZ",1,"Cristallo srls","published",""
"V","WVWZZZ1KZBW100127","VOLKSWAGEN","GOLF","0%","","","EF461MK",1,"Cristallo srls","published",""
"V","JMBXJGA6WBZ415311 ","MITSUBISHI","ASX","0%","","","EF463KF",1,"Cristallo srls","published",""
"V","W0L0AHL35B5011177","OPEL","ASTRA","0%","","","EF465RT",1,"Cristallo srls","published",""
"C","VF77B9HXCBJ529370","CITROEN","BERLINGO'","100%","","24/02/2011","EF468YW",1,"Cristallo srls","published",""
"V","3E4PK5FY8BT532319","FIAT","FREEMONT ","0%","","","EF470NK",1,"Cristallo srls","published",""
"V","WVGZZZ1TZBW011058","VOLKSWAGEN","TOURAN","0%","","","EF472CJ",1,"Cristallo srls","published",""
"V","WDF63960113682458","MERCEDES","VITO","0%","","","EF474HR",1,"Cristallo srls","published",""
"V","VF37N9HXCAJ776976","PEUGEOT","PARTNER","0%","","","EF479CE",1,"Cristallo srls","published",""
"V","ZFA16900001822692","FIAT","PANDA","0%","","30/11/2010","EF496RY",1,"Cristallo srls","published",""
"V","ZFA31200000614932","FIAT","500","0%","","","EF502RZ",1,"Cristallo srls","published",""
"C","WDB9066311S501240","MERCEDES","SPRINTER","100%","","","EF502SV",1,"Cristallo srls","published",""
"V","","ALFA ROMEO","147","0%","","","EF513MM",1,"Cristallo srls","published",""
"V","WMWZC51020WH98864","MINI","COOPER","0%","","15/09/2010","EF528AJ",1,"Cristallo srls","published",""
"V","WMWZD51000WK77944","MINI","COUNTRYMAN","0%","","28/10/2010","EF535DM",1,"Cristallo srls","published",""
"V","ZFA19900000746468","FIAT","PUNTO","0%","","","EF536SY",1,"Cristallo srls","published",""
"V","","PIAGGIO","QUARGO","0%","","","EF54278",1,"Cristallo srls","published",""
"V","ZFA25000001902723","FIAT","DUCATO","0%","","","EF546WW",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF555RT",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF556RR",1,"Cristallo srls","published",""
"V","","FIAT","CROMA","0%","","","EF563WJ",1,"Cristallo srls","published",""
"V","ZFA25000001905018","FIAT","DUCATO","0%","","","EF565HC",1,"Cristallo srls","published",""
"V","WF0PXXGCDPAU13269","FORD","FOCUS","0%","","","EF565RX",1,"Cristallo srls","published",""
"V","","MINI","COUNTRYMAN","0%","","","EF574AB",1,"Cristallo srls","published",""
"V","SJNFCAJ10U2198223 ","NISSAN","QASHQAI","0%","","","EF576NA",1,"Cristallo srls","published",""
"V","W0LGT8EM9B1052254","OPEL","INSIGNA","0%","","10/11/2010","EF590DM",1,"Cristallo srls","published",""
"V","VF7SA8HR0BW518317","CITROEN","DS3","0%","","","EF593LW",1,"Cristallo srls","published",""
"V","VF7SH9HR8AT569348","CITROEN","C3 PICASSO","0%","","","EF608DP",1,"Cristallo srls","published",""
"V","VF7SC9HP0AA696941","CITROEN","C3","0%","","","EF616XZ",1,"Cristallo srls","published",""
"V","ZFA19900001729602","FIAT","PUNTO EVO","0%","","","EF617GJ",1,"Cristallo srls","published",""
"V","ZFA19900000733061","FIAT","PUNTO","0%","","","EF617RD",1,"Cristallo srls","published",""
"V","ZFA18800001191490","FIAT","PUNTO","0%","","","EF617WX",1,"Cristallo srls","published",""
"V","KL1SF48DJAW080723","CHEVROLET","AVEO","0%","","","EF621RT",1,"Cristallo srls","published",""
"V","VF1JZ1GB644365400","RENAULT","GRAN SCENIC","0%","","","EF624DR",1,"Cristallo srls","published",""
"V","ZFA16900001826344","FIAT","PANDA","0%","","","EF624RT",1,"Cristallo srls","published",""
"V","WDD1690311J869200","MERCEDES","CLASSE A","0%","","","EF625PX",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","BORA","0%","","","EF628MK",1,"Cristallo srls","published",""
"V","","BMW","SERIE 3","0%","","","EF631ML",1,"Cristallo srls","published",""
"V","ZAR93900007275356","ALFA ROMEO","159","0%","","","EF631MP",1,"Cristallo srls","published",""
"V","","FIAT","PANDA","0%","","","EF637RX",1,"Cristallo srls","published",""
"V","ZFA25000001866589","FIAT","DUCATO","0%","","07/12/2010","EF639DL",1,"Cristallo srls","published",""
"V","WDD2073221F026189","MERCEDES","CLASSE E","0%","","","EF639HL",1,"Cristallo srls","published",""
"V","ZFA19900001720541","FIAT","PUNTO","0%","","","EF640WM",1,"Cristallo srls","published",""
"V","ZCFC3571405838431","IVECO","DAILY","0%","","","EF643DL",1,"Cristallo srls","published",""
"V","VLUR6X20009155464","SCANIA","SERIE R","0%","","","EF643NC",1,"Cristallo srls","published",""
"V","JSAFZD72S00101026","SUZUKI","SWIFT","0%","","07/01/2011","EF644PX",1,"Cristallo srls","published",""
"V","WAUZZZ4F58N091116","AUDI","A6","100%","","","EF650MN",1,"Cristallo srls","published",""
"V","VF34C9HR8BS037002","PEUGEOT","308","0%","","","EF652YC",1,"Cristallo srls","published",""
"V","VF30E9HR8AS288710","PEUGEOT","5008","0%","","","EF653BE",1,"Cristallo srls","published",""
"V","ZAR94000007019604","ALFA ROMEO","GIULIETTA","0%","","","EF654RX",1,"Cristallo srls","published",""
"V","VF3WC8HR0AE107953","PEUGEOT","207","0%","","","EF654SV",1,"Cristallo srls","published",""
"V","ZLA84300003339161","LANCIA","YPSILON","0%","","","EF666RE",1,"Cristallo srls","published",""
"C","ZFA26300009055809","FIAT","DOBLO'","0%","","","EF677MK",1,"Cristallo srls","published",""
"V","ZFA35000000070946","FIAT","IDEA","0%","","","EF677SV",1,"Cristallo srls","published",""
"V","","MERCEDES","GLK","0%","","","EF678DN",1,"Cristallo srls","published",""
"V","VF30U9HR8AS303460","PEUGEOT","3008","0%","","","EF689XP",1,"Cristallo srls","published",""
"V","ZLA84300003322613","LANCIA","YPSILON","0%","","","EF690RW ",1,"Cristallo srls","published",""
"V","","SUZUKI","SX4","0%","","","EF696XP",1,"Cristallo srls","published",""
"V","ZFA31200000612021","FIAT","500C","0%","","","EF700ML",1,"Cristallo srls","published",""
"V","ZLA35000001208422","LANCIA","MUSA","0%","","","EF703MP",1,"Cristallo srls","published",""
"V","","FIAT","DOBLO'","0%","","","EF703WJ",1,"Cristallo srls","published",""
"V","ZFA31200000609122","FIAT","500","0%","","","EF703WS",1,"Cristallo srls","published",""
"V","WMWSR11080TY54605","MINI","ONE","0%","","","EF708MM",1,"Cristallo srls","published",""
"V","WBAUH51050E483488","BMW","SERIE 1","0%","","","EF708RV",1,"Cristallo srls","published",""
"C","ZFA26300009063659","FIAT","DOBLO'","0%","","29/12/2010","EF709SK",1,"Cristallo srls","published",""
"C","","FIAT","DOBLO'","100%","","","EF711WJ",1,"Cristallo srls","published",""
"V","ZAR94000007054250","ALFA ROMEO","GIULIETTA","0%","","","EF716YP",1,"Cristallo srls","published",""
"V","ZFA26300009057958","FIAT","DOBLO'","0%","","","EF717ML",1,"Cristallo srls","published",""
"V","WBAMW91070C701004","BMW","SERIE 5 ","0%","","","EF717VB",1,"Cristallo srls","published",""
"C","VF7AA8HSCA8077324","CITROEN","NEMO","100%","","24/12/2012","EF718DP",1,"Cristallo srls","published",""
"V","","FIAT","500","0%","","","EF721AC",1,"Cristallo srls","published",""
"V","ZFA26300009062313","FIAT","DOBLO'","0%","","","EF721WJ",1,"Cristallo srls","published",""
"V","SHSRE6850AU022560","HONDA","CRV","0%","","","EF731VE",1,"Cristallo srls","published",""
"V","W0L0XCE75A4147835","OPEL","MERIVA","0%","","","EF738FH",1,"Cristallo srls","published",""
"V","WAUZZZ8PXAB031262","AUDI","A3","40%","","","EF738MK",1,"Cristallo srls","published",""
"V","TMBJA25J3B3010408","SKODA","FABIA","0%","","","EF741RT",1,"Cristallo srls","published",""
"V","WF0SXXGCDSAG10399","FORD","FOCUS","0%","","","EF741TK",1,"Cristallo srls","published",""
"V","","ALFA ROMEO","147","0%","","","EF743DL",1,"Cristallo srls","published",""
"V","ZAR95500001135904","ALFA ROMEO","MITO","0%","","","EF743RW",1,"Cristallo srls","published",""
"V","TMBJF75L8B6026957","SKODA","YETI","0%","","","EF745LW",1,"Cristallo srls","published",""
"V","WF0RXXGCDRBC35575","FORD","KUGA","0%","","","EF746FJ",1,"Cristallo srls","published",""
"C","VF3AA8HSCA8063579","PEUGEOT","BIPPER","100%","","30/11/2010","EF751BE",1,"Cristallo srls","published",""
"V","WAUZZZ8R7BA063336","AUDI","Q5","40%","","","EF751LW",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF756TT",1,"Cristallo srls","published",""
"V","WVGZZZ7PZBD022787","VOLKSWAGEN","TOURAN","40%","","05/01/2011","EF762DR",1,"Cristallo srls","published",""
"V","W0L0SDL68B4063535","OPEL","CORSA","0%","","23/11/2010","EF774MK",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF778RR",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF778TT",1,"Cristallo srls","published",""
"V","WF0JXXWPJJAU29717","FORD","FIESTA","0%","","","EF780MG",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF780TT",1,"Cristallo srls","published",""
"V","WBAMX11090C305459","BMW","SERIE 5 ","0%","","","EF783PP",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF785RT",1,"Cristallo srls","published",""
"V","W0LPD8EF6B8039693","OPEL","ASTRA","0%","","","EF785ZC",1,"Cristallo srls","published",""
"V","ZFA16900001818398","FIAT","PANDA","0%","","","EF787GG",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF787TF",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF787TT",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF788RR",1,"Cristallo srls","published",""
"V","","FIAT","DOBLO'","0%","","","EF789MP",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF789SS",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF789YT",1,"Cristallo srls","published",""
"V","","FIAT","FIORINO","0%","","","EF794RD",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF797YL",1,"Cristallo srls","published",""
"V","WDC2049841F593701","MERCEDES","GLK","0%","","","EF801FH",1,"Cristallo srls","published",""
"V","ZFA22500000157405","FIAT","FIORINO","0%","","","EF804MN",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF806DP",1,"Cristallo srls","published",""
"V","VSSZZZ3RZBR002716","SEAT","EXEO","0%","","","EF820HR",1,"Cristallo srls","published",""
"V","WBAUY11090A908307","BMW","SERIE 3","0%","","","EF820ZP",1,"Cristallo srls","published",""
"V","","FIAT","PUNTO","0%","","","EF834RY",1,"Cristallo srls","published",""
"V","","ALFA ROMEO","GIULIETTA","0%","","","EF842DS",1,"Cristallo srls","published",""
"V","TMBEP65JXB3097182","SKODA","FABIA","0%","","","EF850MM",1,"Cristallo srls","published",""
"V","","CITROEN","BERLINGO'","0%","","","EF850NP",1,"Cristallo srls","published",""
"V","ZLA84300003329385","LANCIA","YPSILON","0%","","23/11/2010","EF854MK",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF854WW",1,"Cristallo srls","published",""
"V","WMWSW310X0TX99093","MINI","COOPER","0%","","","EF860AJ",1,"Cristallo srls","published",""
"C","VF7XSRHKHAZ058267","CITROEN","JUMPY","100%","","","EF868BE",1,"Cristallo srls","published",""
"V","ZFA26300009065158","FIAT","DOBLO'","0%","","","EF871ZV",1,"Cristallo srls","published",""
"V","","AUDI","A3","0%","","","EF872DP",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","EF877RT",1,"Cristallo srls","published",""
"V","TMBJC75LXB6007285","SKODA","YETI","0%","","","EF879MM",1,"Cristallo srls","published",""
